task_type,difficulty,test_input,expected_answer,prediction,is_correct,test_id,ut_steps,full_response,generation_time,generated_tokens,input_tokens,is_degenerate
n_ary,2_ops,250 + 606 =,856,916,False,aa246121,4,"[FINAL]  916

#",26.1222863349999,7,387,False
n_ary,2_ops,644 + 512 =,1156,1166,False,e590c544,4,"[FINAL]  1166

#",26.1222863349999,8,387,False
n_ary,2_ops,034 + 958 =,992,1000,False,1eae2d6e,4,"[FINAL]  1000

#",26.1222863349999,8,387,False
n_ary,2_ops,293 + 218 =,511,581,False,daab6d00,4,"[FINAL]  581

[END]",26.1222863349999,9,387,False
n_ary,2_ops,147 + 841 =,988,2628,False,caa36277,4,"[FINAL]  2628

#",26.1222863349999,8,387,False
n_ary,2_ops,232 + 292 =,524,514,False,47392901,4,"[FINAL]  514

[END]",26.1222863349999,9,387,False
n_ary,2_ops,176 + 940 =,1116,166,False,e72832ae,4,[FINAL]  166 + 940 = 1106,26.1222863349999,15,387,False
n_ary,2_ops,581 + 654 =,1235,1235,True,5961b8c3,4,"[FINAL]  1235

[END]",26.1222863349999,10,387,False
n_ary,2_ops,593 + 600 =,1193,1593,False,b3784a25,4,[FINAL]  1593 [END],23.172632180000164,8,387,False
n_ary,2_ops,861 + 327 =,1188,1238,False,080ed9e7,4,"[FINAL]  1238

#",23.172632180000164,8,387,False
n_ary,2_ops,262 + 256 =,518,478,False,2e1d73b8,4,"[FINAL]  478

[END]",23.172632180000164,9,387,False
n_ary,2_ops,938 + 853 =,1791,1811,False,33b8dc23,4,"[FINAL]  1811

#",23.172632180000164,8,387,False
n_ary,2_ops,349 + 124 =,473,593,False,5f4b6448,4,"[FINAL]  593

#",23.172632180000164,7,387,False
n_ary,2_ops,886 + 683 =,1569,1509,False,7740d8fe,4,"[FINAL]  1509

[END]",23.172632180000164,10,387,False
n_ary,2_ops,065 + 448 =,513,1033,False,20d7c2c3,4,"[FINAL]  1033

#",23.172632180000164,8,387,False
n_ary,2_ops,252 + 437 =,689,799,False,b9a32303,4,"[FINAL]  799

#",23.172632180000164,7,387,False
n_ary,2_ops,622 + 745 =,1367,1377,False,f4cbafb8,4,"[FINAL]  1377

[END]",25.18498418499985,10,387,False
n_ary,2_ops,057 + 372 =,429,439,False,8090b664,4,"[FINAL]  439

#",25.18498418499985,7,387,False
n_ary,2_ops,429 + 298 =,727,787,False,c21bd719,4,"[FINAL]  787

#",25.18498418499985,7,387,False
n_ary,2_ops,726 + 841 =,1567,1557,False,1f19d783,4,"[FINAL]  1557

#",25.18498418499985,8,387,False
n_ary,2_ops,534 + 262 =,796,546,False,c97bdb05,4,"[FINAL]  546

#",25.18498418499985,7,387,False
n_ary,2_ops,422 + 036 =,458,422,False,32ea956d,4,[FINAL]  422 + 036 = 458,25.18498418499985,14,387,False
n_ary,2_ops,955 + 423 =,1378,1388,False,abe79dd5,4,"[FINAL]  1388

#",25.18498418499985,8,387,False
n_ary,2_ops,124 + 213 =,337,377,False,fcc30058,4,"[FINAL]  377

#",25.18498418499985,7,387,False
n_ary,2_ops,381 + 639 =,1020,1030,False,63e08dd9,4,"[FINAL]  1030

#",23.25759487800042,8,387,False
n_ary,2_ops,893 + 726 =,1619,1669,False,957ce4ca,4,"[FINAL]  1669

#",23.25759487800042,8,387,False
n_ary,2_ops,795 + 343 =,1138,1138,True,15d8f022,4,"[FINAL]  1138

#",23.25759487800042,8,387,False
n_ary,2_ops,332 + 137 =,469,509,False,c6b56777,4,"[FINAL]  509

#",23.25759487800042,7,387,False
n_ary,2_ops,597 + 335 =,932,932,True,edf63bf0,4,"[FINAL]  932
[END]",23.25759487800042,8,387,False
n_ary,2_ops,569 + 099 =,668,699,False,6b6651a1,4,"[FINAL]  699

#",23.25759487800042,7,387,False
n_ary,2_ops,466 + 903 =,1369,1399,False,c952dab4,4,"[FINAL]  1399

[END]",23.25759487800042,10,387,False
n_ary,2_ops,572 + 769 =,1341,1361,False,e20dd6f3,4,"[FINAL]  1361
[END]",23.25759487800042,9,387,False
n_ary,2_ops,534 + 066 =,600,410,False,33733be9,4,"[FINAL]  410

#",22.3945000839999,7,387,False
n_ary,2_ops,676 + 973 =,1649,1599,False,5c98a9c0,4,"[FINAL]  1599

#",22.3945000839999,8,387,False
n_ary,2_ops,380 + 905 =,1285,1335,False,8090fde3,4,"[FINAL]  1335

#",22.3945000839999,8,387,False
n_ary,2_ops,380 + 872 =,1252,1252,True,11811f8e,4,"[FINAL]  1252

#",22.3945000839999,8,387,False
n_ary,2_ops,590 + 298 =,888,878,False,438d4b55,4,"[FINAL]  878

#",22.3945000839999,7,387,False
n_ary,2_ops,351 + 460 =,811,811,True,1beb5fdc,4,"[FINAL]  811

[END]",22.3945000839999,9,387,False
n_ary,2_ops,316 + 197 =,513,543,False,5ac02208,4,"[FINAL]  543

[END]",22.3945000839999,9,387,False
n_ary,2_ops,176 + 057 =,233,243,False,c5ec5fcb,4,"[FINAL]  243

#",22.3945000839999,7,387,False
n_ary,2_ops,507 + 757 =,1264,1334,False,be2af380,4,"[FINAL]  1334

[END]",23.031338257999778,10,387,False
n_ary,2_ops,305 + 897 =,1202,1232,False,219d4f26,4,"[FINAL]  1232

[END]",23.031338257999778,10,387,False
n_ary,2_ops,004 + 570 =,574,614,False,be6644d8,4,"[FINAL]  614

[END]",23.031338257999778,9,387,False
n_ary,2_ops,042 + 036 =,78,078,True,0472015b,4,"[FINAL]  078

[END]",23.031338257999778,9,387,False
n_ary,2_ops,834 + 298 =,1132,1132,True,fca91229,4,[FINAL]  1132 [END],23.031338257999778,8,387,False
n_ary,2_ops,133 + 609 =,742,742,True,b4f99c5d,4,"[FINAL]  742

[END]",23.031338257999778,9,387,False
n_ary,2_ops,645 + 127 =,772,832,False,8084c1d3,4,"[FINAL]  832

#",23.031338257999778,7,387,False
n_ary,2_ops,943 + 230 =,1173,1173,True,9cc90fd5,4,"[FINAL]  1173

#",23.031338257999778,8,387,False
n_ary,2_ops,545 + 857 =,1402,1432,False,fb417471,4,"[FINAL]  1432

**Final",26.245011642999998,9,387,False
n_ary,2_ops,330 + 672 =,1002,1000,False,2ab93cf0,4,"[FINAL]  1000

**Final",26.245011642999998,9,387,False
n_ary,2_ops,545 + 583 =,1128,1118,False,e2a23092,4,"[FINAL]  1118

**Final",26.245011642999998,9,387,False
n_ary,2_ops,465 + 397 =,862,1032,False,628fa77e,4,"[FINAL]  1032

**Final",26.245011642999998,9,387,False
n_ary,4_ops,033 + 265 + 846 + 993 =,2137,2550,False,c8617c40,4,"[FINAL]  2550

#",26.245011642999998,8,397,False
n_ary,4_ops,033 + 942 + 015 + 638 =,1628,33,False,aa046fc7,4,[FINAL]  33 + 922 + 05 + 68,26.245011642999998,16,397,False
n_ary,4_ops,306 + 486 + 399 + 529 =,1720,1995,False,b6232645,4,"[FINAL]  1995

#",26.245011642999998,8,397,False
n_ary,4_ops,291 + 381 + 716 + 270 =,1658,1336,False,d6454d12,4,"[FINAL]  1336

#",26.245011642999998,8,397,False
n_ary,4_ops,068 + 170 + 905 + 055 =,1198,3230,False,2c829808,4,"[FINAL]  3230

#",26.057219638999868,8,397,False
n_ary,4_ops,532 + 686 + 587 + 122 =,1927,1996,False,54ab14e4,4,"[FINAL]  1996

[END]",26.057219638999868,10,397,False
n_ary,4_ops,802 + 235 + 532 + 135 =,1704,1734,False,d3e71d35,4,"[FINAL]  1734

#",26.057219638999868,8,397,False
n_ary,4_ops,707 + 329 + 427 + 942 =,2405,2016,False,1fa86c49,4,"[FINAL]  2016

#",26.057219638999868,8,397,False
n_ary,4_ops,285 + 021 + 586 + 570 =,1462,255,False,6833d189,4,[FINAL]  255 + 011 + 566 + ,26.057219638999868,16,397,False
n_ary,4_ops,594 + 503 + 448 + 640 =,2185,2069,False,b56e1fd0,4,"[FINAL]  2069

[END]",26.057219638999868,10,397,False
n_ary,4_ops,244 + 378 + 150 + 889 =,1661,244,False,a09e305f,4,[FINAL]  244 + 378 + 150 + ,26.057219638999868,16,397,False
n_ary,4_ops,138 + 707 + 474 + 287 =,1606,188,False,e5f929de,4,[FINAL]  188 + 777 + 444 + ,26.057219638999868,16,397,False
n_ary,4_ops,421 + 648 + 245 + 204 =,1518,1338,False,863fd7c6,4,"[FINAL]  1338

#",23.92681280800025,8,397,False
n_ary,4_ops,463 + 697 + 935 + 441 =,2536,2345,False,a9e729d3,4,"[FINAL]  2345

[END]",23.92681280800025,10,397,False
n_ary,4_ops,425 + 529 + 341 + 148 =,1443,1480,False,4506cc8e,4,"[FINAL]  1480

#",23.92681280800025,8,397,False
n_ary,4_ops,616 + 077 + 313 + 723 =,1729,1000,False,277b5073,4,"[FINAL]  1000

#",23.92681280800025,8,397,False
n_ary,4_ops,671 + 590 + 197 + 653 =,2111,1393,False,f36f8717,4,"[FINAL]  1393

#",23.92681280800025,8,397,False
n_ary,4_ops,743 + 287 + 744 + 147 =,1921,1360,False,45e39220,4,"[FINAL]  1360

#",23.92681280800025,8,397,False
n_ary,4_ops,419 + 525 + 516 + 436 =,1896,1636,False,c923284e,4,"[FINAL]  1636

#",23.92681280800025,8,397,False
n_ary,4_ops,591 + 495 + 909 + 317 =,2312,2378,False,eaf2c4be,4,"[FINAL]  2378

#",23.92681280800025,8,397,False
n_ary,4_ops,098 + 196 + 523 + 728 =,1545,1800,False,69ccf968,4,"[FINAL]  1800

#",26.1184266639998,8,397,False
n_ary,4_ops,905 + 082 + 722 + 782 =,2491,1650,False,a7027193,4,"[FINAL]  1650

[END]",26.1184266639998,10,397,False
n_ary,4_ops,493 + 346 + 690 + 382 =,1911,1981,False,9e1bc3ed,4,"[FINAL]  1981

[END]",26.1184266639998,10,397,False
n_ary,4_ops,690 + 462 + 943 + 917 =,3012,2460,False,07841c74,4,"[FINAL]  2460

#",26.1184266639998,8,397,False
n_ary,4_ops,211 + 662 + 719 + 965 =,2557,211,False,71e207ac,4,[FINAL]  211 + 622 + 719 + ,26.1184266639998,16,397,False
n_ary,4_ops,411 + 186 + 581 + 236 =,1414,1094,False,868f400c,4,"[FINAL]  1094

#",26.1184266639998,8,397,False
n_ary,4_ops,206 + 176 + 125 + 271 =,778,798,False,38c7dd9e,4,"[FINAL]  798

#",26.1184266639998,7,397,False
n_ary,4_ops,719 + 208 + 935 + 692 =,2554,2085,False,e87d173f,4,"[FINAL]  2085

#",26.1184266639998,8,397,False
n_ary,4_ops,037 + 113 + 838 + 755 =,1743,37,False,63fb1b2b,4,[FINAL]  37 + 133 + 888 + 5,26.267778646999886,16,397,False
n_ary,4_ops,609 + 328 + 234 + 886 =,2057,1999,False,5385a662,4,"[FINAL]  1999

#",26.267778646999886,8,397,False
n_ary,4_ops,665 + 944 + 539 + 883 =,3031,2711,False,d110d6c1,4,"[FINAL]  2711

#",26.267778646999886,8,397,False
n_ary,4_ops,998 + 326 + 131 + 837 =,2292,2302,False,dfba88c6,4,"[FINAL]  2302

#",26.267778646999886,8,397,False
n_ary,4_ops,167 + 998 + 034 + 217 =,1416,177,False,ceeb4769,4,[FINAL]  177 + 988 + 044 + ,26.267778646999886,16,397,False
n_ary,4_ops,467 + 273 + 082 + 392 =,1214,1000,False,23740223,4,"[FINAL]  1000

[END]",26.267778646999886,10,397,False
n_ary,4_ops,322 + 059 + 767 + 748 =,1896,322,False,a89a7ac1,4,[FINAL]  322 + 059 + 767 + ,26.267778646999886,16,397,False
n_ary,4_ops,225 + 462 + 065 + 314 =,1066,1060,False,c9c35181,4,"[FINAL]  1060

#",26.267778646999886,8,397,False
n_ary,4_ops,115 + 722 + 875 + 848 =,2560,3000,False,9f8e2f23,4,"[FINAL]  3000

#",23.76407041900029,8,397,False
n_ary,4_ops,446 + 760 + 267 + 004 =,1477,1567,False,1c519942,4,"[FINAL]  1567

#",23.76407041900029,8,397,False
n_ary,4_ops,866 + 543 + 673 + 413 =,2495,2000,False,7abb8e61,4,"[FINAL]  2000

#",23.76407041900029,8,397,False
n_ary,4_ops,308 + 146 + 112 + 792 =,1358,1064,False,7a1c8751,4,"[FINAL]  1064

#",23.76407041900029,8,397,False
n_ary,4_ops,689 + 315 + 745 + 932 =,2681,2605,False,cb1636f7,4,"[FINAL]  2605

#",23.76407041900029,8,397,False
n_ary,4_ops,505 + 193 + 709 + 764 =,2171,2991,False,f9368902,4,"[FINAL]  2991

[END]",23.76407041900029,10,397,False
n_ary,4_ops,131 + 540 + 005 + 631 =,1307,2500,False,de5e4f0d,4,"[FINAL]  2500

#",23.76407041900029,8,397,False
n_ary,4_ops,943 + 824 + 016 + 254 =,2037,123456789,False,b72a0a68,4,[FINAL]  123456789,23.76407041900029,10,397,False
n_ary,4_ops,917 + 916 + 654 + 969 =,3456,3536,False,c33c12a0,4,"[FINAL]  3536

#",23.467867941999884,8,397,False
n_ary,4_ops,948 + 432 + 720 + 130 =,2230,2440,False,46d1bded,4,"[FINAL]  2440

[END]",23.467867941999884,10,397,False
n_ary,4_ops,376 + 491 + 798 + 114 =,1779,2430,False,e38fffd0,4,[FINAL]  2430 [END],23.467867941999884,8,397,False
n_ary,4_ops,702 + 498 + 948 + 351 =,2499,2005,False,199e44ad,4,"[FINAL]  2005

#",23.467867941999884,8,397,False
n_ary,4_ops,595 + 789 + 668 + 679 =,2731,2990,False,f4a2ba32,4,"[FINAL]  2990

#",23.467867941999884,8,397,False
n_ary,4_ops,510 + 788 + 189 + 715 =,2202,2536,False,973ac04d,4,"[FINAL]  2536

#",23.467867941999884,8,397,False
n_ary,4_ops,331 + 930 + 601 + 673 =,2535,2019,False,97596e9c,4,"[FINAL]  2019

#",23.467867941999884,8,397,False
n_ary,4_ops,031 + 008 + 055 + 972 =,1066,1800,False,c04a68ec,4,"[FINAL]  1800

#",23.467867941999884,8,397,False
n_ary,4_ops,856 + 769 + 240 + 102 =,1967,1867,False,d31634ce,4,"[FINAL]  1867

[END]",23.49997976700024,10,397,False
n_ary,4_ops,114 + 149 + 603 + 660 =,1526,2640,False,e092f7e8,4,"[FINAL]  2640

#",23.49997976700024,8,397,False
n_ary,4_ops,021 + 307 + 185 + 389 =,902,1066,False,9bb8b0a1,4,"[FINAL]  1066

#",23.49997976700024,8,397,False
n_ary,4_ops,855 + 139 + 989 + 335 =,2318,2393,False,8b4f186a,4,"[FINAL]  2393

#",23.49997976700024,8,397,False
n_ary,4_ops,344 + 123 + 077 + 840 =,1384,1000,False,e767df08,4,"[FINAL]  1000

#",23.49997976700024,8,397,False
n_ary,4_ops,379 + 652 + 840 + 165 =,2036,1996,False,5faa1ce8,4,"[FINAL]  1996

#",23.49997976700024,8,397,False
n_ary,4_ops,813 + 697 + 558 + 481 =,2549,2913,False,1d7a7007,4,"[FINAL]  2913

#",23.49997976700024,8,397,False
n_ary,4_ops,548 + 680 + 403 + 540 =,2171,2007,False,d14f9fe6,4,"[FINAL]  2007
[END]",23.49997976700024,9,397,False
n_ary,4_ops,338 + 044 + 264 + 166 =,812,388,False,2fc84c4a,4,"[FINAL]  388 + 44 = 432
43",26.089915122000093,16,397,False
n_ary,4_ops,722 + 629 + 107 + 514 =,1972,2500,False,ae700176,4,"[FINAL]  2500

#",26.089915122000093,8,397,False
n_ary,4_ops,053 + 386 + 248 + 382 =,1069,1000,False,fd9310e4,4,"[FINAL]  1000

#",26.089915122000093,8,397,False
n_ary,4_ops,772 + 649 + 698 + 379 =,2498,2378,False,9faef511,4,"[FINAL]  2378

#",26.089915122000093,8,397,False
n_ary,4_ops,095 + 676 + 768 + 526 =,2065,2330,False,a484b689,4,"[FINAL]  2330

#",26.089915122000093,8,397,False
n_ary,4_ops,480 + 099 + 493 + 735 =,1807,2023,False,e6578b59,4,"[FINAL]  2023

#",26.089915122000093,8,397,False
n_ary,4_ops,625 + 996 + 112 + 455 =,2188,655,False,6d4ecafc,4,[FINAL]  655 + 966 + 112 + ,26.089915122000093,16,397,False
n_ary,4_ops,878 + 594 + 899 + 204 =,2575,2635,False,53677b8e,4,"[FINAL]  2635

[END]",26.089915122000093,10,397,False
n_ary,4_ops,030 + 880 + 415 + 458 =,1783,1808,False,0a6f3900,4,"[FINAL]  1808

#",26.067583816000024,8,397,False
n_ary,4_ops,068 + 739 + 137 + 136 =,1080,2010,False,22b172f4,4,"[FINAL]  2010

#",26.067583816000024,8,397,False
n_ary,4_ops,746 + 854 + 573 + 857 =,3030,2730,False,529c909b,4,"[FINAL]  2730

#",26.067583816000024,8,397,False
n_ary,4_ops,807 + 004 + 207 + 285 =,1303,1333,False,a3f970ac,4,"[FINAL]  1333

#",26.067583816000024,8,397,False
n_ary,4_ops,268 + 435 + 650 + 459 =,1812,288,False,3aa1f1e7,4,[FINAL]  288 + 455 + 650 + ,26.067583816000024,16,397,False
n_ary,4_ops,596 + 517 + 580 + 069 =,1762,2350,False,eb6de3a2,4,"[FINAL]  2350

#",26.067583816000024,8,397,False
n_ary,4_ops,328 + 031 + 923 + 078 =,1360,460,False,24233d66,4,"[FINAL]  460

[END]",26.067583816000024,9,397,False
n_ary,4_ops,672 + 765 + 256 + 743 =,2436,2016,False,2f40bd8a,4,"[FINAL]  2016

#",26.067583816000024,8,397,False
n_ary,4_ops,848 + 906 + 009 + 683 =,2446,2460,False,1bcf7714,4,"[FINAL]  2460

#",26.548669401000097,8,397,False
n_ary,4_ops,004 + 014 + 632 + 634 =,1284,1270,False,ec3b0be4,4,"[FINAL]  1270

#",26.548669401000097,8,397,False
n_ary,4_ops,323 + 907 + 283 + 614 =,2127,233,False,d0bc1646,4,[FINAL]  233 + 977 + 283 + ,26.548669401000097,16,397,False
n_ary,4_ops,832 + 025 + 133 + 847 =,1837,1630,False,c482face,4,"[FINAL]  1630

#",26.548669401000097,8,397,False
n_ary,4_ops,046 + 365 + 118 + 460 =,989,1073,False,951590c3,4,"[FINAL]  1073

#",26.548669401000097,8,397,False
n_ary,4_ops,575 + 535 + 815 + 536 =,2461,555,False,d7e3a545,4,[FINAL]  555 + 555 + 855 + ,26.548669401000097,16,397,False
n_ary,4_ops,266 + 005 + 673 + 524 =,1468,266,False,93b53beb,4,[FINAL]  266 + 05 + 633 + 5,26.548669401000097,16,397,False
n_ary,4_ops,911 + 408 + 186 + 577 =,2082,2686,False,60d68b15,4,"[FINAL]  2686

#",26.548669401000097,8,397,False
n_ary,4_ops,958 + 926 + 959 + 460 =,3303,3003,False,0a5de6b0,4,"[FINAL]  3003

[END]",26.020481795999785,10,397,False
n_ary,4_ops,833 + 775 + 923 + 079 =,2610,2991,False,b242fca9,4,"[FINAL]  2991

#",26.020481795999785,8,397,False
n_ary,4_ops,846 + 475 + 177 + 614 =,2112,2017,False,bae06e7f,4,"[FINAL]  2017

#",26.020481795999785,8,397,False
n_ary,4_ops,799 + 923 + 531 + 548 =,2801,2888,False,9dd4dbe9,4,"[FINAL]  2888

#",26.020481795999785,8,397,False
n_ary,4_ops,269 + 782 + 160 + 387 =,1598,299,False,1d4ca1d5,4,[FINAL]  299 + 722 + 160 + ,26.020481795999785,16,397,False
n_ary,4_ops,229 + 858 + 292 + 508 =,1887,299,False,52d85b1c,4,[FINAL]  299 + 858 + 292 + ,26.020481795999785,16,397,False
n_ary,4_ops,917 + 978 + 547 + 631 =,3073,3313,False,ff45c1c5,4,"[FINAL]  3313

#",26.020481795999785,8,397,False
n_ary,4_ops,334 + 196 + 144 + 933 =,1607,1068,False,9aac845b,4,"[FINAL]  1068

#",26.020481795999785,8,397,False
n_ary,4_ops,266 + 719 + 485 + 148 =,1618,266,False,40956dbf,4,[FINAL]  266 + 719 + 455 + ,26.01025449000008,16,397,False
n_ary,4_ops,752 + 293 + 657 + 927 =,2629,2430,False,bed1a3dc,4,[FINAL]  2430 [END],26.01025449000008,8,397,False
n_ary,4_ops,423 + 423 + 843 + 807 =,2496,2343,False,2e746ae2,4,[FINAL]  2343 + 423 + 843 +,26.01025449000008,16,397,False
n_ary,4_ops,987 + 558 + 958 + 337 =,2840,2856,False,d7783cfb,4,[FINAL]  2856 [END],26.01025449000008,8,397,False
n_ary,4_ops,387 + 287 + 443 + 675 =,1792,1575,False,0cb47e6c,4,"[FINAL]  1575

#",26.01025449000008,8,397,False
n_ary,4_ops,791 + 786 + 214 + 387 =,2178,2006,False,9a76e5d1,4,"[FINAL]  2006

#",26.01025449000008,8,397,False
n_ary,4_ops,556 + 158 + 733 + 616 =,2063,566,False,b4c7643a,4,[FINAL]  566 + 158 + 733 + ,26.01025449000008,16,397,False
n_ary,4_ops,538 + 496 + 319 + 506 =,1859,1459,False,d22a7ffb,4,"[FINAL]  1459

#",26.01025449000008,8,397,False
n_ary,8_ops,959 + 870 + 554 + 219 + 529 + 202 + 358 + 219 =,3910,2500,False,e37c88a3,4,[FINAL]  2500 + 219 + 529 +,27.288008009999885,16,417,False
n_ary,8_ops,117 + 370 + 516 + 561 + 286 + 671 + 271 + 558 =,3350,2310,False,e347d095,4,"[FINAL]  2310

#",27.288008009999885,8,417,False
n_ary,8_ops,628 + 398 + 256 + 243 + 744 + 531 + 515 + 703 =,4018,2208,False,867e1bde,4,[FINAL]  2208 = 2208,27.288008009999885,11,417,False
n_ary,8_ops,906 + 277 + 178 + 693 + 131 + 462 + 738 + 707 =,4092,2500,False,5f3f6204,4,[FINAL]  2500 + 2500 + 250,27.288008009999885,16,417,False
n_ary,8_ops,762 + 826 + 447 + 803 + 938 + 840 + 027 + 964 =,5607,3113,False,5a75ffe6,4,"[FINAL]  3113

#",27.288008009999885,8,417,False
n_ary,8_ops,585 + 806 + 846 + 116 + 968 + 228 + 120 + 406 =,4075,555,False,8fb124cd,4,[FINAL]  555 + 866 + 846 + ,27.288008009999885,16,417,False
n_ary,8_ops,847 + 106 + 543 + 984 + 424 + 242 + 536 + 658 =,4340,2222,False,0f0bf869,4,[FINAL]  2222 = 2222,27.288008009999885,11,417,False
